,Ciclo Agricola,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo Sin Um,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valor produccion,Fertilizante N (kg/ha),Nin_kg
8151,2018,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,212.0,212.0,0.0,394.32,1.86,"$18,560.00","$7,318,579.20",100,21200.0
8152,2018,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,2910.0,2910.0,0.0,5395.4,1.85,"$14,985.06","$80,850,384.92",18,52380.0
8153,2018,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,9100.0,9100.0,0.0,105723.8,11.62,"$3,325.00","$351,531,635.00",280,2548000.0
8154,2018,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,720.0,720.0,0.0,24628.32,34.21,"$8,829.00","$217,443,437.30",110,79200.0
8155,2018,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),180.0,180.0,0.0,5250.0,29.17,"$6,200.09","$32,550,472.50",200,36000.0
8156,2018,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,15237.0,15237.0,0.0,94080.98,6.17,"$3,748.41","$352,653,693.89",280,4266360.0
8157,2018,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,750.0,750.0,0.0,7190.45,9.59,"$3,564.74","$25,632,084.73",280,210000.0
8158,2018,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,450.0,450.0,0.0,6601.5,14.67,"$2,241.97","$14,800,364.96",24,10800.0
8159,2018,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,439.0,439.0,0.0,11062.8,25.2,"$3,157.72","$34,933,224.82",160,70240.0
8160,2018,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,744.0,500.0,0.0,630.0,1.26,"$87,400.00","$55,062,000.00",90,66960.0
8161,2018,26,Sonora,148,Cajeme,5,Vicam,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,3959.0,3959.0,0.0,25490.84,6.44,"$3,732.55","$95,145,772.74",280,1108520.0
8162,2018,26,Sonora,148,Cajeme,5,Vicam,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,123.0,123.0,0.0,1742.04,14.16,"$2,164.05","$3,769,861.66",24,2952.0
8163,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,185.0,185.0,0.0,2645.5,14.3,"$6,833.78","$18,078,764.99",110,20350.0
8164,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,405.0,405.0,0.0,6360.12,15.7,"$9,350.00","$59,467,122.00",200,81000.0
8165,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,522.0,522.0,0.0,887.4,1.7,"$16,100.00","$14,287,140.00",100,52200.0
8166,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,300.0,300.0,0.0,690.0,2.3,"$10,700.00","$7,383,000.00",18,5400.0
8167,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,890.0,890.0,0.0,5518.0,6.2,"$3,034.61","$16,744,977.98",280,249200.0
8168,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,2098.0,2098.0,0.0,67136.0,32.0,"$8,955.26","$601,220,335.36",110,230780.0
8169,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),127.0,127.0,0.0,9827.0,77.38,"$5,304.41","$52,126,400.00",200,25400.0
8170,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,33971.0,33971.0,0.0,214017.3,6.3,"$3,247.25","$694,968,199.81",280,9511880.0
8171,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodn hueso,330.0,330.0,0.0,1056.0,3.2,"$7,550.00","$7,972,800.00",375,123750.0
8172,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,90.0,90.0,0.0,126.0,1.4,"$13,200.00","$1,663,200.00",100,9000.0
8173,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,1681.0,1681.0,0.0,11430.8,6.8,"$3,113.02","$35,584,309.02",280,470680.0
8174,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,1330.0,1330.0,0.0,6716.5,5.05,"$2,600.00","$17,462,900.00",190,252700.0
8175,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,950.0,950.0,0.0,13585.0,14.3,"$1,959.61","$26,621,301.85",24,22800.0
8176,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,680.0,500.0,0.0,10500.0,21.0,"$3,520.00","$36,960,000.00",160,108800.0
8177,2014,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,203.0,203.0,0.0,152.25,0.75,"$60,500.00","$9,211,125.00",90,18270.0
8178,2014,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,76.0,76.0,0.0,2280.0,30.0,"$6,206.67","$14,151,207.60",200,15200.0
8179,2014,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,20.0,20.0,0.0,28.0,1.4,"$12,900.00","$361,200.00",100,2000.0
8180,2014,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,17.0,17.0,0.0,40.8,2.4,"$9,500.00","$387,600.00",18,306.0
8181,2014,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,386.0,386.0,0.0,3474.0,9.0,"$3,093.51","$10,746,853.74",280,108080.0
8182,2014,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,50.0,50.0,0.0,1850.0,37.0,"$6,870.00","$12,709,500.00",110,5500.0
8183,2014,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),15.0,15.0,0.0,1725.0,115.0,"$3,391.31","$5,850,009.75",200,3000.0
8184,2014,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,3141.0,3141.0,0.0,20844.7,6.64,"$3,210.45","$66,920,805.00",280,879480.0
8185,2014,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,285.0,285.0,0.0,2280.0,8.0,"$3,070.84","$7,001,515.20",280,79800.0
8186,2014,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,72.0,72.0,0.0,1231.2,17.1,"$2,105.26","$2,591,996.11",24,1728.0
8187,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,26.0,26.0,0.0,390.0,15.0,"$6,900.00","$2,691,000.00",110,2860.0
8188,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,83.0,83.0,0.0,1245.0,15.0,"$5,527.11","$6,881,251.95",200,16600.0
8189,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,115.0,115.0,0.0,247.25,2.15,"$10,272.50","$2,539,875.63",100,11500.0
8190,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,1420.0,1420.0,0.0,1704.0,1.2,"$11,600.00","$19,766,400.00",18,25560.0
8191,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,353.0,353.0,0.0,2435.7,6.9,"$2,753.97","$6,707,844.73",280,98840.0
8192,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,15.0,15.0,0.0,526.5,35.1,"$7,510.00","$3,954,015.00",110,1650.0
8193,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),114.0,114.0,0.0,6498.0,57.0,"$4,870.88","$31,650,978.24",200,22800.0
8194,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,9206.0,9206.0,0.0,55276.7,6.0,"$3,215.41","$177,737,370.47",280,2577680.0
8195,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodn hueso,111.0,111.0,0.0,222.0,2.0,"$9,289.00","$2,062,158.00",375,41625.0
8196,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,23.0,23.0,0.0,41.4,1.8,"$8,500.00","$351,900.00",100,2300.0
8197,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,766.0,766.0,0.0,5369.66,7.01,"$2,133.68","$11,457,136.15",280,214480.0
8198,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,418.5,418.5,0.0,2305.94,5.51,"$2,300.64","$5,305,137.80",190,79515.0
8199,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,400.0,400.0,0.0,6000.0,15.0,"$1,877.33","$11,263,980.00",24,9600.0
8200,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,11.0,0.0,0.0,0.0,0.0, $-   , $-   ,60,660.0
8201,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,262.0,172.0,0.0,3956.0,23.0,"$3,529.82","$13,963,967.92",160,41920.0
8202,2014,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,149.0,100.0,0.0,87.2,0.87,"$28,990.83","$2,528,000.38",90,13410.0
8203,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,150.0,150.0,0.0,2130.0,14.2,"$6,767.33","$14,414,412.90",110,16500.0
8204,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,203.0,203.0,0.0,18371.5,90.5,"$9,316.33","$171,154,956.60",200,40600.0
8205,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,550.0,550.0,0.0,946.0,1.72,"$13,900.00","$13,149,400.00",100,55000.0
8206,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,80.0,80.0,0.0,184.0,2.3,"$11,000.00","$2,024,000.00",18,1440.0
8207,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,850.0,850.0,0.0,5355.0,6.3,"$3,000.00","$16,065,000.00",280,238000.0
8208,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,850.0,850.0,0.0,28050.0,33.0,"$9,250.00","$259,462,500.00",110,93500.0
8209,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),330.0,330.0,0.0,29477.5,89.33,"$5,184.16","$152,816,125.78",200,66000.0
8210,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,26080.0,26080.0,0.0,160392.0,6.15,"$3,188.31","$511,379,481.66",280,7302400.0
8211,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodn hueso,172.0,172.0,0.0,567.6,3.3,"$7,450.00","$4,228,620.00",375,64500.0
8212,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,1205.0,1205.0,0.0,8314.5,6.9,"$3,050.00","$25,359,225.00",280,337400.0
8213,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,1080.0,1080.0,0.0,5184.0,4.8,"$2,720.00","$14,100,480.00",190,205200.0
8214,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,595.0,595.0,0.0,8389.5,14.1,"$2,067.02","$17,341,264.29",24,14280.0
8215,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,439.0,390.0,0.0,8580.0,22.0,"$3,490.00","$29,944,200.00",160,70240.0
8216,2014,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,130.0,0.0,0.0,0.0,0.0, $-   , $-   ,90,11700.0
8217,2014,26,Sonora,148,Cajeme,5,Vicam,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,3785.0,3785.0,0.0,23164.2,6.12,"$3,315.40","$76,798,474.28",280,1059800.0
8218,2014,26,Sonora,148,Cajeme,5,Vicam,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,144.0,144.0,0.0,2059.2,14.3,"$2,056.22","$4,234,168.22",24,3456.0
8219,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,207.0,114.0,93.0,1618.8,14.2,"$3,061.40","$4,955,794.32",110,22770.0
8220,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,447.0,389.0,58.0,5912.8,15.2,"$5,988.47","$35,408,625.42",200,89400.0
8221,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,149.0,114.0,35.0,182.4,1.6,"$14,000.00","$2,553,600.00",100,14900.0
8222,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,1052.0,1052.0,0.0,2630.0,2.5,"$13,300.00","$34,979,000.00",18,18936.0
8223,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,1977.0,1528.0,449.0,9320.8,6.1,"$3,500.00","$32,622,800.00",280,553560.0
8224,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,2110.0,2073.0,37.0,62190.0,30,"$8,000.00","$497,520,000.00",110,232100.0
8225,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),121.0,121.0,0.0,9581.5,79.19,"$5,595.86","$53,616,696.20",200,24200.0
8226,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,34417.0,34417.0,0.0,247718.2,7.2,"$3,586.04","$888,327,482.61",280,9636760.0
8227,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodn hueso,138.0,138.0,0.0,471.96,3.42,"$6,450.00","$3,044,142.00",375,51750.0
8228,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,115.0,115.0,0.0,143.75,1.25,"$13,150.00","$1,890,312.50",100,11500.0
8229,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,590.0,590.0,0.0,3658.0,6.2,"$3,300.00","$12,071,400.00",280,165200.0
8230,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,830.0,830.0,0.0,4067.0,4.9,"$2,850.00","$11,590,950.00",190,157700.0
8231,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,950.0,950.0,0.0,12825.0,13.5,"$1,900.00","$24,367,500.00",24,22800.0
8232,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,680.0,488.0,0.0,9272.0,19,"$1,910.38","$17,713,043.36",160,108800.0
8233,2013,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,203.0,203.0,0.0,162.4,0.8,"$60,050.00","$9,752,120.00",90,18270.0
8234,2013,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,273.0,273.0,0.0,1665.3,6.1,"$3,500.00","$5,828,550.00",280,76440.0
8235,2013,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,1552.0,1552.0,0.0,10286.7,6.63,"$3,579.33","$36,819,462.59",280,434560.0
8236,2013,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,72.0,72.0,0.0,979.2,13.6,"$1,850.00","$1,811,520.00",24,1728.0
8237,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,68.0,30.0,38.0,420.0,14,"$3,100.00","$1,302,000.00",110,7480.0
8238,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,58.0,58.0,0.0,881.6,15.2,"$5,200.00","$4,584,320.00",200,11600.0
8239,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,41.0,0.0,41.0,0.0,0, $-   , $-   ,100,4100.0
8240,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,1635.0,1635.0,0.0,4169.25,2.55,"$13,300.00","$55,451,025.00",18,29430.0
8241,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,600.0,371.0,229.0,2300.2,6.2,"$3,520.22","$8,097,210.04",280,168000.0
8242,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,5.0,5.0,0.0,150.0,30,"$8,250.00","$1,237,500.00",110,550.0
8243,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),110.0,110.0,0.0,3124.0,28.4,"$5,150.00","$16,088,600.00",200,22000.0
8244,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,8834.0,8834.0,0.0,62687.11,7.1,"$3,578.96","$224,354,863.69",280,2473520.0
8245,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,91.0,91.0,0.0,127.4,1.4,"$13,100.00","$1,668,940.00",100,9100.0
8246,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,663.0,663.0,0.0,4191.49,6.32,"$3,324.56","$13,934,859.99",280,185640.0
8247,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,710.0,710.0,0.0,3976.0,5.6,"$2,810.00","$11,172,560.00",190,134900.0
8248,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,400.0,400.0,0.0,5360.0,13.4,"$1,821.04","$9,760,774.40",24,9600.0
8249,2013,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,11.0,0.0,0.0,0.0,0, $-   , $-   ,60,660.0
